      0.00000000      0.00000000      0.04235104     -0.00000000      0.00000000     -0.11651249
      3.99999992      0.00000000      0.04235104      0.00000024      0.00000000     -0.11651249
      7.99999984      0.00000000      0.04235104      0.00000024      0.00000000     -0.11651249
     11.99999976      0.00000000      0.04235104      0.00000024      0.00000000     -0.11651249
     16.00000024      0.00000000      0.04235104     -0.00000024      0.00000000     -0.11651249
     20.00000016      0.00000000      0.00000100     -0.00000024      0.00000000     -0.00000049
     28.00000000      0.00000000      3.95764900      0.00000000      0.00000000      0.11651242
     31.99999992      0.00000000      3.95764900      0.00000024      0.00000000      0.11651242
     35.99999984      0.00000000      3.95764900      0.00000024      0.00000000      0.11651242
     39.99999976      0.00000000      3.95764900      0.00000024      0.00000000      0.11651242
     44.00000024      0.00000000      3.95764900     -0.00000024      0.00000000      0.11651242
     48.00000016      0.00000000      3.99999896     -0.00000024      0.00000000      0.00000053
      2.00000024      2.00000000      2.10424648      0.00000013      0.00000000      0.20815470
      6.00000016      2.00000000      2.10424648      0.00000013      0.00000000      0.20815470
     10.00000008      2.00000000      2.10424648      0.00000013      0.00000000      0.20815470
     14.00000000      2.00000000      2.10424648     -0.00000000      0.00000000      0.20815470
     17.99999992      2.00000000      2.10424648     -0.00000013      0.00000000      0.20039654
     21.99999984      2.00000000      1.89575352     -0.00000013      0.00000000     -0.20039737
     25.99999976      2.00000000      1.89575352     -0.00000013      0.00000000     -0.20815468
     30.00000024      2.00000000      1.89575352      0.00000013      0.00000000     -0.20815468
     34.00000016      2.00000000      1.89575352      0.00000013      0.00000000     -0.20815468
     38.00000008      2.00000000      1.89575352      0.00000013      0.00000000     -0.20815468
     42.00000000      2.00000000      1.89575352     -0.00000000      0.00000000     -0.20815468
     45.99999992      2.00000000      1.89575352     -0.00000013      0.00000000     -0.20039652
     49.99999984      2.00000000      2.10424648     -0.00000013      0.00000000      0.20039738
     53.99999976      2.00000000      2.10424648     -0.00000013      0.00000000      0.20815470
      0.00000000      2.00000000      1.96576184      0.00000000      0.00000000      0.00000000
      2.00000024      0.00000000      1.96576184      0.00000000      0.00000000      0.00000000
      2.00000024      2.00000000      3.92187880      0.00000000      0.00000000      0.00000000
      3.99999992      2.00000000      1.96576184      0.00000000      0.00000000      0.00000000
      6.00000016      0.00000000      1.96576184      0.00000000      0.00000000      0.00000000
      6.00000016      2.00000000      3.92187880      0.00000000      0.00000000      0.00000000
      7.99999984      2.00000000      1.96576184      0.00000000      0.00000000      0.00000000
     10.00000008      0.00000000      1.96576184      0.00000000      0.00000000      0.00000000
     10.00000008      2.00000000      3.92187880      0.00000000      0.00000000      0.00000000
     11.99999976      2.00000000      1.96576184      0.00000000      0.00000000      0.00000000
     14.00000000      0.00000000      1.96576184      0.00000000      0.00000000      0.00000000
     14.00000000      2.00000000      3.92187880      0.00000000      0.00000000      0.00000000
     16.00000024      2.00000000      1.96576184      0.00000000      0.00000000      0.00000000
     17.99999992      0.00000000      1.96576184      0.00000000      0.00000000      0.00000000
     17.99999992      2.00000000      3.92187880      0.00000000      0.00000000      0.00000000
     20.00000016      2.00000000      2.00000184      0.00000000      0.00000000      0.00000000
     21.99999984      0.00000000      2.03423812      0.00000000      0.00000000      0.00000000
     21.99999984      2.00000000      0.07812124      0.00000000      0.00000000      0.00000000
     24.00000008      2.00000000      2.03423812      0.00000000      0.00000000      0.00000000
     25.99999976      0.00000000      2.03423812      0.00000000      0.00000000      0.00000000
     25.99999976      2.00000000      0.07812124      0.00000000      0.00000000      0.00000000
     28.00000000      2.00000000      2.03423812      0.00000000      0.00000000      0.00000000
     30.00000024      0.00000000      2.03423812      0.00000000      0.00000000      0.00000000
     30.00000024      2.00000000      0.07812124      0.00000000      0.00000000      0.00000000
     31.99999992      2.00000000      2.03423812      0.00000000      0.00000000      0.00000000
     34.00000016      0.00000000      2.03423812      0.00000000      0.00000000      0.00000000
     34.00000016      2.00000000      0.07812124      0.00000000      0.00000000      0.00000000
     35.99999984      2.00000000      2.03423812      0.00000000      0.00000000      0.00000000
     38.00000008      0.00000000      2.03423812      0.00000000      0.00000000      0.00000000
     38.00000008      2.00000000      0.07812124      0.00000000      0.00000000      0.00000000
     39.99999976      2.00000000      2.03423812      0.00000000      0.00000000      0.00000000
     42.00000000      0.00000000      2.03423812      0.00000000      0.00000000      0.00000000
     42.00000000      2.00000000      0.07812124      0.00000000      0.00000000      0.00000000
     44.00000024      2.00000000      2.03423812      0.00000000      0.00000000      0.00000000
     45.99999992      0.00000000      2.03423812      0.00000000      0.00000000      0.00000000
     45.99999992      2.00000000      0.07812124      0.00000000      0.00000000      0.00000000
     48.00000016      2.00000000      1.99999812      0.00000000      0.00000000      0.00000000
     49.99999984      0.00000000      1.96576184      0.00000000      0.00000000      0.00000000
     49.99999984      2.00000000      3.92187880      0.00000000      0.00000000      0.00000000
     52.00000008      2.00000000      1.96576184      0.00000000      0.00000000      0.00000000
     53.99999976      0.00000000      1.96576184      0.00000000      0.00000000      0.00000000
     53.99999976      2.00000000      3.92187880      0.00000000      0.00000000      0.00000000
     24.00000008      0.00000000      3.95764900      0.00000008      0.00000000     -0.03985310
     52.00000008      0.00000000      0.04235104      0.00000008      0.00000000      0.03985312
